Current;Current Ideal;Power;;;;;;
2,307162;9,6900804;290,702412;;;;;;
2,307261;9,6904962;290,714886;;;;;;
2,307361;9,6909162;290,727486;;;;;;
2,30746;9,691332;290,73996;;;;;;
2,307559;9,6917478;290,752434;;;;;;
2,307657;9,6921594;290,764782;;;;;;
2,307756;9,6925752;290,777256;;;;;;
2,307854;9,6929868;290,789604;;;;;;
2,307952;9,6933984;290,801952;;;;;;
2,30805;9,69381;290,8143;;;;;;
2,308148;9,6942216;290,826648;;;;;;
2,308246;9,6946332;290,838996;;;;;;
2,308343;9,6950406;290,851218;;;;;;
2,308441;9,6954522;290,863566;;;;;;
2,308538;9,6958596;290,875788;;;;;;
2,308635;9,696267;290,88801;;;;;;
2,308732;9,6966744;290,900232;;;;;;
2,308828;9,6970776;290,912328;;;;;;
2,308925;9,697485;290,92455;;;;;;
2,309021;9,6978882;290,936646;;;;;;
2,309117;9,6982914;290,948742;;;;;;
2,309213;9,6986946;290,960838;;;;;;
2,309309;9,6990978;290,972934;;;;;;
2,309405;9,699501;290,98503;;;;;;
2,3095;9,6999;290,997;;;;;;
2,309596;9,7003032;291,009096;;;;;;
2,309691;9,7007022;291,021066;;;;;;
2,309786;9,7011012;291,033036;;;;;;
2,30988;9,701496;291,04488;;;;;;
2,309975;9,701895;291,05685;;;;;;
2,31007;9,702294;291,06882;;;;;;
2,310164;9,7026888;291,080664;;;;;;
2,310258;9,7030836;291,092508;;;;;;
2,310352;9,7034784;291,104352;;;;;;
2,310446;9,7038732;291,116196;;;;;;
2,310539;9,7042638;291,127914;;;;;;
2,310633;9,7046586;291,139758;;;;;;
2,310726;9,7050492;291,151476;;;;;;
2,310819;9,7054398;291,163194;;;;;;
2,310912;9,7058304;291,174912;;;;;;
2,311005;9,706221;291,18663;;;;;;
2,311097;9,7066074;291,198222;;;;;;
2,31119;9,706998;291,20994;;;;;;
2,311282;9,7073844;291,221532;;;;;;
2,311374;9,7077708;291,233124;;;;;;
2,311466;9,7081572;291,244716;;;;;;
2,311558;9,7085436;291,256308;;;;;;
2,311649;9,7089258;291,267774;;;;;;
2,311741;9,7093122;291,279366;;;;;;
2,311832;9,7096944;291,290832;;;;;;
2,311923;9,7100766;291,302298;;;;;;
2,312014;9,7104588;291,313764;;;;;;
2,312105;9,710841;291,32523;;;;;;
2,312195;9,711219;291,33657;;;;;;
2,312286;9,7116012;291,348036;;;;;;
2,312376;9,7119792;291,359376;;;;;;
2,312466;9,7123572;291,370716;;;;;;
2,312556;9,7127352;291,382056;;;;;;
2,312645;9,713109;291,39327;;;;;;
2,312735;9,713487;291,40461;;;;;;
2,312824;9,7138608;291,415824;;;;;;
2,312913;9,7142346;291,427038;;;;;;
2,313002;9,7146084;291,438252;;;;;;
2,313091;9,7149822;291,449466;;;;;;
2,31318;9,715356;291,46068;;;;;;
2,313268;9,7157256;291,471768;;;;;;
2,313357;9,7160994;291,482982;;;;;;
2,313445;9,716469;291,49407;;;;;;
2,313533;9,7168386;291,505158;;;;;;
2,313621;9,7172082;291,516246;;;;;;
2,313708;9,7175736;291,527208;;;;;;
2,313796;9,7179432;291,538296;;;;;;
2,313883;9,7183086;291,549258;;;;;;
2,31397;9,718674;291,56022;;;;;;
2,314057;9,7190394;291,571182;;;;;;
2,314144;9,7194048;291,582144;;;;;;
2,314231;9,7197702;291,593106;;;;;;
2,314317;9,7201314;291,603942;;;;;;
2,314404;9,7204968;291,614904;;;;;;
2,31449;9,720858;291,62574;;;;;;
2,314575;9,721215;291,63645;;;;;;
2,314661;9,7215762;291,647286;;;;;;
2,314747;9,7219374;291,658122;;;;;;
2,314832;9,7222944;291,668832;;;;;;
2,314918;9,7226556;291,679668;;;;;;
2,315003;9,7230126;291,690378;;;;;;
2,315088;9,7233696;291,701088;;;;;;
2,315172;9,7237224;291,711672;;;;;;
2,315257;9,7240794;291,722382;;;;;;
2,315341;9,7244322;291,732966;;;;;;
2,315426;9,7247892;291,743676;;;;;;
2,31551;9,725142;291,75426;;;;;;
2,315594;9,7254948;291,764844;;;;;;
2,315677;9,7258434;291,775302;;;;;;
2,315761;9,7261962;291,785886;;;;;;
2,315844;9,7265448;291,796344;;;;;;
2,315928;9,7268976;291,806928;;;;;;
2,31601;9,727242;291,81726;;;;;;
2,316093;9,7275906;291,827718;;;;;;
2,316176;9,7279392;291,838176;;;;;;
2,316259;9,7282878;291,848634;;;;;;
2,316341;9,7286322;291,858966;;;;;;
2,316423;9,7289766;291,869298;;;;;;
2,316505;9,729321;291,87963;;;;;;
2,316587;9,7296654;291,889962;;;;;;
2,316669;9,7300098;291,900294;;;;;;
2,31675;9,73035;291,9105;;;;;;
2,316832;9,7306944;291,920832;;;;;;
2,316913;9,7310346;291,931038;;;;;;
2,316994;9,7313748;291,941244;;;;;;
2,317075;9,731715;291,95145;;;;;;
2,317155;9,732051;291,96153;;;;;;
2,317236;9,7323912;291,971736;;;;;;
2,317316;9,7327272;291,981816;;;;;;
2,317396;9,7330632;291,991896;;;;;;
2,317476;9,7333992;292,001976;;;;;;
2,317556;9,7337352;292,012056;;;;;;
2,317636;9,7340712;292,022136;;;;;;
2,317715;9,734403;292,03209;;;;;;
2,317795;9,734739;292,04217;;;;;;
2,317874;9,7350708;292,052124;;;;;;
2,317953;9,7354026;292,062078;;;;;;
2,318031;9,7357302;292,071906;;;;;;
2,31811;9,736062;292,08186;;;;;;
2,318188;9,7363896;292,091688;;;;;;
2,318267;9,7367214;292,101642;;;;;;
2,318345;9,737049;292,11147;;;;;;
2,318423;9,7373766;292,121298;;;;;;
2,318501;9,7377042;292,131126;;;;;;
2,318578;9,7380276;292,140828;;;;;;
2,318655;9,738351;292,15053;;;;;;
2,318733;9,7386786;292,160358;;;;;;
2,31881;9,739002;292,17006;;;;;;
2,318887;9,7393254;292,179762;;;;;;
2,318964;9,7396488;292,189464;;;;;;
2,31904;9,739968;292,19904;;;;;;
2,319116;9,7402872;292,208616;;;;;;
2,319193;9,7406106;292,218318;;;;;;
2,319269;9,7409298;292,227894;;;;;;
2,319345;9,741249;292,23747;;;;;;
2,31942;9,741564;292,24692;;;;;;
2,319496;9,7418832;292,256496;;;;;;
2,319571;9,7421982;292,265946;;;;;;
2,319646;9,7425132;292,275396;;;;;;
2,319721;9,7428282;292,284846;;;;;;
2,319796;9,7431432;292,294296;;;;;;
2,319871;9,7434582;292,303746;;;;;;
2,319946;9,7437732;292,313196;;;;;;
2,32002;9,744084;292,32252;;;;;;
2,320094;9,7443948;292,331844;;;;;;
2,320168;9,7447056;292,341168;;;;;;
2,320242;9,7450164;292,350492;;;;;;
2,320316;9,7453272;292,359816;;;;;;
2,320389;9,7456338;292,369014;;;;;;
2,320462;9,7459404;292,378212;;;;;;
2,320535;9,746247;292,38741;;;;;;
2,320609;9,7465578;292,396734;;;;;;
2,320681;9,7468602;292,405806;;;;;;
2,320754;9,7471668;292,415004;;;;;;
2,320827;9,7474734;292,424202;;;;;;
2,320899;9,7477758;292,433274;;;;;;
2,320971;9,7480782;292,442346;;;;;;
2,321043;9,7483806;292,451418;;;;;;
2,321115;9,748683;292,46049;;;;;;
2,321186;9,7489812;292,469436;;;;;;
2,321258;9,7492836;292,478508;;;;;;
2,321329;9,7495818;292,487454;;;;;;
2,3214;9,74988;292,4964;;;;;;
2,321471;9,7501782;292,505346;;;;;;
2,321542;9,7504764;292,514292;;;;;;
2,321612;9,7507704;292,523112;;;;;;
2,321683;9,7510686;292,532058;;;;;;
2,321753;9,7513626;292,540878;;;;;;
2,321823;9,7516566;292,549698;;;;;;
2,321893;9,7519506;292,558518;;;;;;
2,321963;9,7522446;292,567338;;;;;;
2,322032;9,7525344;292,576032;;;;;;
2,322102;9,7528284;292,584852;;;;;;
2,322171;9,7531182;292,593546;;;;;;
2,32224;9,753408;292,60224;;;;;;
2,322309;9,7536978;292,610934;;;;;;
2,322377;9,7539834;292,619502;;;;;;
2,322446;9,7542732;292,628196;;;;;;
2,322514;9,7545588;292,636764;;;;;;
2,322582;9,7548444;292,645332;;;;;;
2,322651;9,7551342;292,654026;;;;;;
2,322718;9,7554156;292,662468;;;;;;
2,322786;9,7557012;292,671036;;;;;;
2,322854;9,7559868;292,679604;;;;;;
2,322921;9,7562682;292,688046;;;;;;
2,322988;9,7565496;292,696488;;;;;;
2,323055;9,756831;292,70493;;;;;;
2,323122;9,7571124;292,713372;;;;;;
2,323189;9,7573938;292,721814;;;;;;
2,323255;9,757671;292,73013;;;;;;
2,323321;9,7579482;292,738446;;;;;;
2,323388;9,7582296;292,746888;;;;;;
2,323454;9,7585068;292,755204;;;;;;
2,323519;9,7587798;292,763394;;;;;;
2,323585;9,759057;292,77171;;;;;;
2,32365;9,75933;292,7799;;;;;;
2,323716;9,7596072;292,788216;;;;;;
2,323781;9,7598802;292,796406;;;;;;
2,323846;9,7601532;292,804596;;;;;;
2,32391;9,760422;292,81266;;;;;;
2,323975;9,760695;292,82085;;;;;;
2,32404;9,760968;292,82904;;;;;;
2,324104;9,7612368;292,837104;;;;;;
2,324168;9,7615056;292,845168;;;;;;
2,324232;9,7617744;292,853232;;;;;;
2,324296;9,7620432;292,861296;;;;;;
2,324359;9,7623078;292,869234;;;;;;
2,324423;9,7625766;292,877298;;;;;;
2,324486;9,7628412;292,885236;;;;;;
2,324549;9,7631058;292,893174;;;;;;
2,324612;9,7633704;292,901112;;;;;;
2,324675;9,763635;292,90905;;;;;;
2,324737;9,7638954;292,916862;;;;;;
2,3248;9,76416;292,9248;;;;;;
2,324862;9,7644204;292,932612;;;;;;
2,324924;9,7646808;292,940424;;;;;;
2,324986;9,7649412;292,948236;;;;;;
2,325047;9,7651974;292,955922;;;;;;
2,325109;9,7654578;292,963734;;;;;;
2,32517;9,765714;292,97142;;;;;;
2,325231;9,7659702;292,979106;;;;;;
2,325292;9,7662264;292,986792;;;;;;
2,325353;9,7664826;292,994478;;;;;;
2,325414;9,7667388;293,002164;;;;;;
2,325474;9,7669908;293,009724;;;;;;
2,325535;9,767247;293,01741;;;;;;
2,325595;9,767499;293,02497;;;;;;
2,325655;9,767751;293,03253;;;;;;
2,325715;9,768003;293,04009;;;;;;
2,325774;9,7682508;293,047524;;;;;;
2,325834;9,7685028;293,055084;;;;;;
2,325893;9,7687506;293,062518;;;;;;
2,325952;9,7689984;293,069952;;;;;;
2,326011;9,7692462;293,077386;;;;;;
2,32607;9,769494;293,08482;;;;;;
2,326128;9,7697376;293,092128;;;;;;
2,326187;9,7699854;293,099562;;;;;;
2,326245;9,770229;293,10687;;;;;;
2,326303;9,7704726;293,114178;;;;;;
2,326361;9,7707162;293,121486;;;;;;
2,326419;9,7709598;293,128794;;;;;;
2,326477;9,7712034;293,136102;;;;;;
2,326534;9,7714428;293,143284;;;;;;
2,326591;9,7716822;293,150466;;;;;;
2,326648;9,7719216;293,157648;;;;;;
2,326705;9,772161;293,16483;;;;;;
2,326762;9,7724004;293,172012;;;;;;
2,326818;9,7726356;293,179068;;;;;;
2,326875;9,772875;293,18625;;;;;;
2,326931;9,7731102;293,193306;;;;;;
2,326987;9,7733454;293,200362;;;;;;
2,327043;9,7735806;293,207418;;;;;;
2,327099;9,7738158;293,214474;;;;;;
2,327154;9,7740468;293,221404;;;;;;
2,32721;9,774282;293,22846;;;;;;
2,327265;9,774513;293,23539;;;;;;
2,32732;9,774744;293,24232;;;;;;
2,327375;9,774975;293,24925;;;;;;
2,327429;9,7752018;293,256054;;;;;;
2,327484;9,7754328;293,262984;;;;;;
2,327538;9,7756596;293,269788;;;;;;
2,327592;9,7758864;293,276592;;;;;;
2,327646;9,7761132;293,283396;;;;;;
2,3277;9,77634;293,2902;;;;;;
2,327754;9,7765668;293,297004;;;;;;
2,327807;9,7767894;293,303682;;;;;;
2,327861;9,7770162;293,310486;;;;;;
2,327914;9,7772388;293,317164;;;;;;
2,327967;9,7774614;293,323842;;;;;;
2,328019;9,7776798;293,330394;;;;;;
2,328072;9,7779024;293,337072;;;;;;
2,328125;9,778125;293,34375;;;;;;
2,328177;9,7783434;293,350302;;;;;;
2,328229;9,7785618;293,356854;;;;;;
2,328281;9,7787802;293,363406;;;;;;
2,328333;9,7789986;293,369958;;;;;;
2,328384;9,7792128;293,376384;;;;;;
2,328436;9,7794312;293,382936;;;;;;
2,328487;9,7796454;293,389362;;;;;;
2,328538;9,7798596;293,395788;;;;;;
2,328589;9,7800738;293,402214;;;;;;
2,32864;9,780288;293,40864;;;;;;
2,32869;9,780498;293,41494;;;;;;
2,328741;9,7807122;293,421366;;;;;;
2,328791;9,7809222;293,427666;;;;;;
2,328841;9,7811322;293,433966;;;;;;
2,328891;9,7813422;293,440266;;;;;;
2,32894;9,781548;293,44644;;;;;;
2,32899;9,781758;293,45274;;;;;;
2,329039;9,7819638;293,458914;;;;;;
2,329088;9,7821696;293,465088;;;;;;
2,329137;9,7823754;293,471262;;;;;;
2,329186;9,7825812;293,477436;;;;;;
2,329235;9,782787;293,48361;;;;;;
2,329283;9,7829886;293,489658;;;;;;
2,329332;9,7831944;293,495832;;;;;;
2,32938;9,783396;293,50188;;;;;;
2,329428;9,7835976;293,507928;;;;;;
2,329476;9,7837992;293,513976;;;;;;
2,329523;9,7839966;293,519898;;;;;;
2,329571;9,7841982;293,525946;;;;;;
2,329618;9,7843956;293,531868;;;;;;
2,329665;9,784593;293,53779;;;;;;
2,329712;9,7847904;293,543712;;;;;;
2,329759;9,7849878;293,549634;;;;;;
2,329806;9,7851852;293,555556;;;;;;
2,329852;9,7853784;293,561352;;;;;;
2,329898;9,7855716;293,567148;;;;;;
2,329945;9,785769;293,57307;;;;;;
2,32999;9,785958;293,57874;;;;;;
2,330036;9,7861512;293,584536;;;;;;
2,330082;9,7863444;293,590332;;;;;;
2,330127;9,7865334;293,596002;;;;;;
2,330173;9,7867266;293,601798;;;;;;
2,330218;9,7869156;293,607468;;;;;;
2,330262;9,7871004;293,613012;;;;;;
2,330307;9,7872894;293,618682;;;;;;
2,330352;9,7874784;293,624352;;;;;;
2,330396;9,7876632;293,629896;;;;;;
2,33044;9,787848;293,63544;;;;;;
2,330484;9,7880328;293,640984;;;;;;
2,330528;9,7882176;293,646528;;;;;;
2,330572;9,7884024;293,652072;;;;;;
2,330616;9,7885872;293,657616;;;;;;
2,330659;9,7887678;293,663034;;;;;;
2,330702;9,7889484;293,668452;;;;;;
2,330745;9,789129;293,67387;;;;;;
2,330788;9,7893096;293,679288;;;;;;
2,330831;9,7894902;293,684706;;;;;;
2,330873;9,7896666;293,689998;;;;;;
2,330915;9,789843;293,69529;;;;;;
2,330958;9,7900236;293,700708;;;;;;
2,331;9,7902;293,706;;;;;;
2,331041;9,7903722;293,711166;;;;;;
2,331083;9,7905486;293,716458;;;;;;
2,331125;9,790725;293,72175;;;;;;
2,331166;9,7908972;293,726916;;;;;;
2,331207;9,7910694;293,732082;;;;;;
2,331248;9,7912416;293,737248;;;;;;
2,331289;9,7914138;293,742414;;;;;;
2,331329;9,7915818;293,747454;;;;;;
2,33137;9,791754;293,75262;;;;;;
2,33141;9,791922;293,75766;;;;;;
2,33145;9,79209;293,7627;;;;;;
2,33149;9,792258;293,76774;;;;;;
2,33153;9,792426;293,77278;;;;;;
2,331569;9,7925898;293,777694;;;;;;
2,331609;9,7927578;293,782734;;;;;;
2,331648;9,7929216;293,787648;;;;;;
2,331687;9,7930854;293,792562;;;;;;
2,331726;9,7932492;293,797476;;;;;;
2,331765;9,793413;293,80239;;;;;;
2,331803;9,7935726;293,807178;;;;;;
2,331841;9,7937322;293,811966;;;;;;
2,33188;9,793896;293,81688;;;;;;
2,331918;9,7940556;293,821668;;;;;;
2,331956;9,7942152;293,826456;;;;;;
2,331993;9,7943706;293,831118;;;;;;
2,332031;9,7945302;293,835906;;;;;;
2,332068;9,7946856;293,840568;;;;;;
2,332105;9,794841;293,84523;;;;;;
2,332142;9,7949964;293,849892;;;;;;
2,332179;9,7951518;293,854554;;;;;;
2,332216;9,7953072;293,859216;;;;;;
2,332253;9,7954626;293,863878;;;;;;
2,332289;9,7956138;293,868414;;;;;;
2,332325;9,795765;293,87295;;;;;;
2,332361;9,7959162;293,877486;;;;;;
2,332397;9,7960674;293,882022;;;;;;
2,332432;9,7962144;293,886432;;;;;;
2,332468;9,7963656;293,890968;;;;;;
2,332503;9,7965126;293,895378;;;;;;
2,332538;9,7966596;293,899788;;;;;;
2,332573;9,7968066;293,904198;;;;;;
2,332608;9,7969536;293,908608;;;;;;
2,332643;9,7971006;293,913018;;;;;;
2,332677;9,7972434;293,917302;;;;;;
2,332711;9,7973862;293,921586;;;;;;
2,332745;9,797529;293,92587;;;;;;
2,332779;9,7976718;293,930154;;;;;;
2,332813;9,7978146;293,934438;;;;;;
2,332847;9,7979574;293,938722;;;;;;
2,33288;9,798096;293,94288;;;;;;
2,332913;9,7982346;293,947038;;;;;;
2,332946;9,7983732;293,951196;;;;;;
2,332979;9,7985118;293,955354;;;;;;
2,333012;9,7986504;293,959512;;;;;;
2,333044;9,7987848;293,963544;;;;;;
2,333077;9,7989234;293,967702;;;;;;
2,333109;9,7990578;293,971734;;;;;;
2,333141;9,7991922;293,975766;;;;;;
2,333173;9,7993266;293,979798;;;;;;
2,333205;9,799461;293,98383;;;;;;
2,333236;9,7995912;293,987736;;;;;;
2,333267;9,7997214;293,991642;;;;;;
2,333299;9,7998558;293,995674;;;;;;
2,33333;9,799986;293,99958;;;;;;
2,33336;9,800112;294,00336;;;;;;
2,333391;9,8002422;294,007266;;;;;;
2,333421;9,8003682;294,011046;;;;;;
2,333452;9,8004984;294,014952;;;;;;
2,333482;9,8006244;294,018732;;;;;;
2,333512;9,8007504;294,022512;;;;;;
2,333542;9,8008764;294,026292;;;;;;
2,333571;9,8009982;294,029946;;;;;;
2,333601;9,8011242;294,033726;;;;;;
2,33363;9,801246;294,03738;;;;;;
2,333659;9,8013678;294,041034;;;;;;
2,333688;9,8014896;294,044688;;;;;;
2,333717;9,8016114;294,048342;;;;;;
2,333745;9,801729;294,05187;;;;;;
2,333774;9,8018508;294,055524;;;;;;
2,333802;9,8019684;294,059052;;;;;;
2,33383;9,802086;294,06258;;;;;;
2,333858;9,8022036;294,066108;;;;;;
2,333886;9,8023212;294,069636;;;;;;
2,333914;9,8024388;294,073164;;;;;;
2,333941;9,8025522;294,076566;;;;;;
2,333968;9,8026656;294,079968;;;;;;
2,333995;9,802779;294,08337;;;;;;
2,334022;9,8028924;294,086772;;;;;;
2,334049;9,8030058;294,090174;;;;;;
2,334075;9,803115;294,09345;;;;;;
2,334102;9,8032284;294,096852;;;;;;
2,334128;9,8033376;294,100128;;;;;;
2,334154;9,8034468;294,103404;;;;;;
2,33418;9,803556;294,10668;;;;;;
2,334205;9,803661;294,10983;;;;;;
2,334231;9,8037702;294,113106;;;;;;
2,334256;9,8038752;294,116256;;;;;;
2,334281;9,8039802;294,119406;;;;;;
2,334306;9,8040852;294,122556;;;;;;
2,334331;9,8041902;294,125706;;;;;;
2,334356;9,8042952;294,128856;;;;;;
2,33438;9,804396;294,13188;;;;;;
2,334404;9,8044968;294,134904;;;;;;
2,334429;9,8046018;294,138054;;;;;;
2,334453;9,8047026;294,141078;;;;;;
2,334476;9,8047992;294,143976;;;;;;
2,3345;9,8049;294,147;;;;;;
2,334523;9,8049966;294,149898;;;;;;
2,334547;9,8050974;294,152922;;;;;;
2,33457;9,805194;294,15582;;;;;;
2,334593;9,8052906;294,158718;;;;;;
2,334615;9,805383;294,16149;;;;;;
2,334638;9,8054796;294,164388;;;;;;
2,334661;9,8055762;294,167286;;;;;;
2,334683;9,8056686;294,170058;;;;;;
2,334705;9,805761;294,17283;;;;;;
2,334727;9,8058534;294,175602;;;;;;
2,334748;9,8059416;294,178248;;;;;;
2,33477;9,806034;294,18102;;;;;;
2,334791;9,8061222;294,183666;;;;;;
2,334812;9,8062104;294,186312;;;;;;
2,334834;9,8063028;294,189084;;;;;;
2,334854;9,8063868;294,191604;;;;;;
2,334875;9,806475;294,19425;;;;;;
2,334896;9,8065632;294,196896;;;;;;
2,334916;9,8066472;294,199416;;;;;;
2,334936;9,8067312;294,201936;;;;;;
2,334956;9,8068152;294,204456;;;;;;
2,334976;9,8068992;294,206976;;;;;;
2,334996;9,8069832;294,209496;;;;;;
2,335015;9,807063;294,21189;;;;;;
2,335034;9,8071428;294,214284;;;;;;
2,335053;9,8072226;294,216678;;;;;;
2,335073;9,8073066;294,219198;;;;;;
2,335091;9,8073822;294,221466;;;;;;
2,33511;9,807462;294,22386;;;;;;
2,335128;9,8075376;294,226128;;;;;;
2,335147;9,8076174;294,228522;;;;;;
2,335165;9,807693;294,23079;;;;;;
2,335183;9,8077686;294,233058;;;;;;
2,335201;9,8078442;294,235326;;;;;;
2,335218;9,8079156;294,237468;;;;;;
2,335236;9,8079912;294,239736;;;;;;
2,335253;9,8080626;294,241878;;;;;;
2,33527;9,808134;294,24402;;;;;;
2,335287;9,8082054;294,246162;;;;;;
2,335304;9,8082768;294,248304;;;;;;
2,33532;9,808344;294,25032;;;;;;
2,335336;9,8084112;294,252336;;;;;;
2,335353;9,8084826;294,254478;;;;;;
2,335369;9,8085498;294,256494;;;;;;
2,335385;9,808617;294,25851;;;;;;
2,3354;9,80868;294,2604;;;;;;
2,335416;9,8087472;294,262416;;;;;;
2,335431;9,8088102;294,264306;;;;;;
2,335446;9,8088732;294,266196;;;;;;
2,335461;9,8089362;294,268086;;;;;;
2,335476;9,8089992;294,269976;;;;;;
2,335491;9,8090622;294,271866;;;;;;
2,335505;9,809121;294,27363;;;;;;
2,33552;9,809184;294,27552;;;;;;
2,335534;9,8092428;294,277284;;;;;;
2,335548;9,8093016;294,279048;;;;;;
2,335562;9,8093604;294,280812;;;;;;
2,335575;9,809415;294,28245;;;;;;
2,335589;9,8094738;294,284214;;;;;;
2,335602;9,8095284;294,285852;;;;;;
2,335615;9,809583;294,28749;;;;;;
2,335628;9,8096376;294,289128;;;;;;
2,335641;9,8096922;294,290766;;;;;;
2,335654;9,8097468;294,292404;;;;;;
2,335666;9,8097972;294,293916;;;;;;
2,335678;9,8098476;294,295428;;;;;;
2,33569;9,809898;294,29694;;;;;;
2,335702;9,8099484;294,298452;;;;;;
2,335714;9,8099988;294,299964;;;;;;
2,335726;9,8100492;294,301476;;;;;;
2,335737;9,8100954;294,302862;;;;;;
2,335748;9,8101416;294,304248;;;;;;
2,335759;9,8101878;294,305634;;;;;;
2,33577;9,810234;294,30702;;;;;;
2,335781;9,8102802;294,308406;;;;;;
2,335791;9,8103222;294,309666;;;;;;
2,335802;9,8103684;294,311052;;;;;;
2,335812;9,8104104;294,312312;;;;;;
2,335822;9,8104524;294,313572;;;;;;
2,335832;9,8104944;294,314832;;;;;;
2,335842;9,8105364;294,316092;;;;;;
2,335851;9,8105742;294,317226;;;;;;
2,33586;9,810612;294,31836;;;;;;
2,33587;9,810654;294,31962;;;;;;
2,335879;9,8106918;294,320754;;;;;;
2,335887;9,8107254;294,321762;;;;;;
2,335896;9,8107632;294,322896;;;;;;
2,335905;9,810801;294,32403;;;;;;
2,335913;9,8108346;294,325038;;;;;;
2,335921;9,8108682;294,326046;;;;;;
2,335929;9,8109018;294,327054;;;;;;
2,335937;9,8109354;294,328062;;;;;;
2,335944;9,8109648;294,328944;;;;;;
2,335952;9,8109984;294,329952;;;;;;
2,335959;9,8110278;294,330834;;;;;;
2,335966;9,8110572;294,331716;;;;;;
2,335973;9,8110866;294,332598;;;;;;
2,33598;9,811116;294,33348;;;;;;
2,335987;9,8111454;294,334362;;;;;;
2,335993;9,8111706;294,335118;;;;;;
2,335999;9,8111958;294,335874;;;;;;
2,336005;9,811221;294,33663;;;;;;
2,336011;9,8112462;294,337386;;;;;;
2,336017;9,8112714;294,338142;;;;;;
2,336022;9,8112924;294,338772;;;;;;
2,336028;9,8113176;294,339528;;;;;;
2,336033;9,8113386;294,340158;;;;;;
2,336038;9,8113596;294,340788;;;;;;
2,336043;9,8113806;294,341418;;;;;;
2,336048;9,8114016;294,342048;;;;;;
2,336052;9,8114184;294,342552;;;;;;
2,336056;9,8114352;294,343056;;;;;;
2,336061;9,8114562;294,343686;;;;;;
2,336065;9,811473;294,34419;;;;;;
2,336069;9,8114898;294,344694;;;;;;
2,336072;9,8115024;294,345072;;;;;;
2,336076;9,8115192;294,345576;;;;;;
2,336079;9,8115318;294,345954;;;;;;
2,336082;9,8115444;294,346332;;;;;;
2,336085;9,811557;294,34671;;;;;;
2,336088;9,8115696;294,347088;;;;;;
2,336091;9,8115822;294,347466;;;;;;
2,336093;9,8115906;294,347718;;;;;;
2,336095;9,811599;294,34797;;;;;;
2,336097;9,8116074;294,348222;;;;;;
2,336099;9,8116158;294,348474;;;;;;
2,336101;9,8116242;294,348726;;;;;;
2,336103;9,8116326;294,348978;;;;;;
2,336104;9,8116368;294,349104;;;;;;
2,336106;9,8116452;294,349356;;;;;;
2,336107;9,8116494;294,349482;;;;;;
2,336107;9,8116494;294,349482;;;;;;
2,336108;9,8116536;294,349608;;;;;;
2,336109;9,8116578;294,349734;;;;;;
2,336109;9,8116578;294,349734;;;;;;
2,336109;9,8116578;294,349734;;;;;;
2,33611;9,811662;294,34986;;;;;;
2,336109;9,8116578;294,349734;;;;;;
2,336109;9,8116578;294,349734;;;;;;
2,336109;9,8116578;294,349734;;;;;;
2,336108;9,8116536;294,349608;;;;;;
2,336107;9,8116494;294,349482;;;;;;
2,336106;9,8116452;294,349356;;;;;;
2,336105;9,811641;294,34923;;;;;;
2,336104;9,8116368;294,349104;;;;;;
2,336102;9,8116284;294,348852;;;;;;
2,336101;9,8116242;294,348726;;;;;;
2,336099;9,8116158;294,348474;;;;;;
2,336097;9,8116074;294,348222;;;;;;
2,336095;9,811599;294,34797;;;;;;
2,336092;9,8115864;294,347592;;;;;;
2,33609;9,811578;294,34734;;;;;;
2,336087;9,8115654;294,346962;;;;;;
2,336084;9,8115528;294,346584;;;;;;
2,336081;9,8115402;294,346206;;;;;;
2,336078;9,8115276;294,345828;;;;;;
2,336075;9,811515;294,34545;;;;;;
2,336071;9,8114982;294,344946;;;;;;
2,336067;9,8114814;294,344442;;;;;;
2,336063;9,8114646;294,343938;;;;;;
2,336059;9,8114478;294,343434;;;;;;
2,336055;9,811431;294,34293;;;;;;
2,336051;9,8114142;294,342426;;;;;;
2,336046;9,8113932;294,341796;;;;;;
2,336041;9,8113722;294,341166;;;;;;
2,336036;9,8113512;294,340536;;;;;;
2,336031;9,8113302;294,339906;;;;;;
2,336026;9,8113092;294,339276;;;;;;
2,33602;9,811284;294,33852;;;;;;
2,336015;9,811263;294,33789;;;;;;
2,336009;9,8112378;294,337134;;;;;;
2,336003;9,8112126;294,336378;;;;;;
2,335997;9,8111874;294,335622;;;;;;
2,335991;9,8111622;294,334866;;;;;;
2,335984;9,8111328;294,333984;;;;;;
2,335978;9,8111076;294,333228;;;;;;
2,335971;9,8110782;294,332346;;;;;;
2,335964;9,8110488;294,331464;;;;;;
2,335957;9,8110194;294,330582;;;;;;
2,335949;9,8109858;294,329574;;;;;;
2,335942;9,8109564;294,328692;;;;;;
2,335934;9,8109228;294,327684;;;;;;
2,335926;9,8108892;294,326676;;;;;;
2,335918;9,8108556;294,325668;;;;;;
2,33591;9,810822;294,32466;;;;;;
2,335902;9,8107884;294,323652;;;;;;
2,335893;9,8107506;294,322518;;;;;;
2,335884;9,8107128;294,321384;;;;;;
2,335876;9,8106792;294,320376;;;;;;
2,335866;9,8106372;294,319116;;;;;;
2,335857;9,8105994;294,317982;;;;;;
2,335848;9,8105616;294,316848;;;;;;
2,335838;9,8105196;294,315588;;;;;;
2,335829;9,8104818;294,314454;;;;;;
2,335819;9,8104398;294,313194;;;;;;
2,335809;9,8103978;294,311934;;;;;;
